user_id,age,gender,city_tier,device_os,platform,income_band,activity_segment,interest_1,interest_2,interest_3,country,signup_days_ago,is_premium
u_02927,33,M,tier_3,Android,mobile_app,low,active,restaurants,snacks,fragrance,RU,759,0
u_02928,25,F,tier_3,Android,mobile_web,low,casual,running,furniture,garden,RU,189,0
u_02929,22,F,tier_1,Windows,desktop_web,low,casual,decor,design,language,RU,406,0
u_02930,34,M,tier_3,Android,mobile_app,mid,casual,insurance,garden,appliances,RU,187,0
u_02931,30,F,tier_3,Android,mobile_app,low,casual,running,cycling,hotels,RU,366,0
u_02932,47,M,tier_1,macOS,desktop_web,mid,active,delivery,music,school,RU,1018,1
u_02933,22,F,tier_3,Android,mobile_app,mid,active,decor,casual,outdoor,RU,985,0
u_02934,18,F,tier_2,Android,mobile_app,high,casual,garden,fragrance,loans,RU,494,0
u_02935,55,F,tier_3,Android,mobile_app,mid,active,school,insurance,haircare,RU,834,0
u_02936,38,M,tier_2,macOS,desktop_web,mid,casual,furniture,wearables,wallets,RU,997,0
u_02937,18,M,tier_3,macOS,desktop_web,mid,casual,outdoor,snacks,gaming,RU,266,0
u_02938,38,F,tier_1,Android,mobile_app,high,new,football,fitness,healthy,RU,411,0
u_02939,30,M,tier_2,Android,mobile_app,mid,casual,healthy,streaming,haircare,RU,77,0
u_02940,58,M,tier_3,Android,mobile_app,mid,power,loans,football,events,RU,135,1
u_02941,22,M,tier_1,macOS,desktop_web,low,active,language,cards,healthy,RU,956,1
u_02942,23,M,tier_2,Android,mobile_web,mid,casual,hotels,repair,outdoor,RU,109,1
u_02943,50,M,tier_1,Android,mobile_app,mid,active,loans,audio,appliances,RU,875,0
u_02944,31,M,tier_1,Android,mobile_web,low,power,audio,coding,luxury,RU,484,0
u_02945,33,M,tier_1,Android,mobile_web,mid,active,skincare,language,luxury,RU,391,0
u_02946,42,M,tier_2,macOS,desktop_web,mid,power,accessories,skincare,football,RU,212,0
u_02947,28,F,tier_3,Android,mobile_app,mid,power,delivery,accessories,wellness,RU,21,0
u_02948,39,F,tier_2,Android,mobile_app,mid,active,flights,cycling,smartphones,RU,1002,0
u_02949,30,M,tier_1,macOS,desktop_web,mid,new,coding,snacks,streaming,RU,833,0
u_02950,33,M,tier_2,Windows,desktop_web,mid,active,snacks,restaurants,running,RU,780,1
u_02951,41,M,tier_3,Android,mobile_app,low,active,audio,laptops,fragrance,RU,433,1
u_02952,39,F,tier_1,Android,mobile_web,high,active,school,decor,laptops,RU,118,0
u_02953,41,F,tier_1,Android,mobile_app,mid,new,casual,design,events,RU,300,0
u_02954,25,M,tier_3,Android,mobile_web,low,casual,casual,coffee,audio,RU,152,1
u_02955,40,F,tier_1,Android,mobile_app,mid,casual,delivery,luxury,wallets,RU,988,0
u_02956,18,M,tier_2,Android,mobile_web,high,active,fitness,wearables,music,RU,286,0
u_02957,29,F,tier_1,Android,mobile_app,low,casual,laptops,skincare,sportswear,RU,49,1
u_02958,27,F,tier_1,iOS,mobile_app,high,active,running,design,business,RU,558,0
u_02959,49,M,tier_2,Android,mobile_app,mid,active,wellness,business,delivery,RU,764,0
u_02960,48,F,tier_1,iOS,mobile_app,mid,active,music,laptops,sportswear,RU,900,0
u_02961,35,M,tier_3,Android,mobile_web,low,active,insurance,haircare,appliances,RU,426,0
u_02962,22,F,tier_1,Android,mobile_web,mid,active,laptops,running,school,RU,283,0
u_02963,33,U,tier_1,Android,mobile_app,high,casual,insurance,design,snacks,RU,643,0
u_02964,18,M,tier_1,Android,mobile_web,low,casual,outdoor,repair,weekend_trips,RU,959,0
u_02965,27,F,tier_2,Windows,desktop_web,high,new,garden,haircare,repair,RU,903,0
u_02966,37,F,tier_2,iOS,mobile_app,mid,new,accessories,language,football,RU,467,0
u_02967,38,F,tier_2,Android,mobile_app,low,casual,makeup,wearables,running,RU,362,0
u_02968,38,M,tier_1,Android,mobile_app,mid,active,wearables,outdoor,running,RU,641,0
u_02969,30,M,tier_2,Windows,desktop_web,high,active,accessories,design,appliances,RU,914,0
u_02970,27,F,tier_3,Windows,desktop_web,high,new,football,insurance,flights,RU,404,0
u_02971,44,F,tier_1,Windows,desktop_web,mid,new,repair,sportswear,garden,RU,977,0
u_02972,34,M,tier_1,Android,mobile_web,low,new,haircare,events,cinema,RU,952,0
u_02973,50,F,tier_3,Android,mobile_app,mid,new,gaming,skincare,insurance,RU,519,1
u_02974,33,M,tier_1,Android,mobile_app,mid,casual,outdoor,accessories,running,RU,1047,0
u_02975,18,M,tier_2,Android,mobile_app,low,active,smartphones,gaming,football,RU,933,0
u_02976,32,F,tier_2,Android,mobile_app,low,casual,accessories,investing,cycling,RU,941,0
u_02977,33,F,tier_2,macOS,desktop_web,low,active,coffee,audio,sportswear,RU,1004,1
u_02978,40,F,tier_2,Windows,desktop_web,mid,active,repair,skincare,weekend_trips,RU,632,0
u_02979,23,F,tier_2,Windows,desktop_web,mid,casual,repair,school,cards,RU,621,0
u_02980,38,F,tier_2,Android,mobile_web,low,casual,cycling,football,garden,RU,801,0
u_02981,26,M,tier_2,iOS,mobile_app,mid,casual,cinema,snacks,business,RU,1061,0
u_02982,32,U,tier_2,Windows,desktop_web,low,power,healthy,flights,design,RU,1079,0
u_02983,18,U,tier_2,Windows,desktop_web,mid,active,language,music,decor,RU,857,0
u_02984,34,F,tier_1,Android,mobile_web,high,active,smartphones,fragrance,cards,RU,123,0
u_02985,23,F,tier_3,Android,mobile_app,low,casual,car_rental,garden,cinema,RU,938,0
u_02986,18,F,tier_1,Android,mobile_app,low,power,loans,haircare,language,RU,337,1
u_02987,20,F,tier_2,Android,mobile_app,low,active,furniture,school,snacks,RU,694,0
u_02988,57,M,tier_1,iOS,mobile_app,mid,new,luxury,sportswear,outdoor,RU,491,0
u_02989,40,F,tier_2,Windows,desktop_web,high,power,hotels,coding,football,RU,1031,0
u_02990,28,F,tier_2,macOS,desktop_web,mid,casual,delivery,wearables,flights,RU,835,0
u_02991,22,F,tier_1,Android,mobile_app,mid,active,healthy,running,weekend_trips,RU,706,0
u_02992,30,F,tier_1,Windows,desktop_web,high,new,coding,hotels,accessories,RU,265,0
u_02993,56,U,tier_2,macOS,desktop_web,low,power,insurance,wellness,delivery,RU,810,0
u_02994,18,F,tier_3,Android,mobile_web,high,active,accessories,wearables,books,RU,607,0
u_02995,25,F,tier_2,Android,mobile_app,mid,casual,insurance,coffee,appliances,RU,579,0
u_02996,32,M,tier_1,Android,mobile_web,mid,power,coffee,sportswear,hotels,RU,367,0
u_02997,32,M,tier_2,Android,mobile_web,mid,new,coffee,school,business,RU,42,0
u_02998,37,F,tier_2,Android,mobile_app,mid,power,fragrance,design,skincare,RU,1093,0
u_02999,21,M,tier_2,Windows,desktop_web,mid,power,flights,weekend_trips,smartphones,RU,1048,1
u_03000,39,F,tier_3,Android,mobile_app,mid,casual,smartphones,outdoor,loans,RU,309,0
u_03001,32,M,tier_2,Android,mobile_web,high,active,hotels,wallets,flights,RU,312,0
u_03002,21,M,tier_1,Android,mobile_web,mid,casual,repair,flights,school,RU,699,0
u_03003,34,F,tier_1,macOS,desktop_web,low,casual,furniture,language,shoes,RU,592,0
u_03004,36,F,tier_1,Windows,desktop_web,high,active,laptops,cycling,coding,RU,44,0
u_03005,39,M,tier_1,Android,mobile_app,mid,new,shoes,business,fitness,RU,836,0
u_03006,43,M,tier_1,Windows,desktop_web,high,casual,running,streaming,books,RU,359,0
u_03007,33,M,tier_1,Android,mobile_app,mid,power,coding,healthy,wearables,RU,932,0
u_03008,26,M,tier_2,iOS,mobile_app,mid,active,furniture,makeup,wellness,RU,946,0
u_03009,30,M,tier_1,iOS,mobile_app,mid,active,haircare,loans,language,RU,584,0
u_03010,27,M,tier_1,Windows,desktop_web,low,power,delivery,fitness,furniture,RU,161,0
u_03011,22,M,tier_1,macOS,desktop_web,high,active,wellness,wallets,school,RU,843,0
u_03012,18,F,tier_1,macOS,desktop_web,low,active,streaming,repair,fragrance,RU,479,0
u_03013,30,M,tier_2,iOS,mobile_app,mid,casual,audio,loans,accessories,RU,287,1
u_03014,21,M,tier_1,Android,mobile_web,mid,power,design,sportswear,cinema,RU,813,0
u_03015,28,M,tier_2,macOS,desktop_web,low,casual,wallets,fragrance,school,RU,443,0
u_03016,37,M,tier_1,Windows,desktop_web,mid,casual,school,wellness,outdoor,RU,392,0
u_03017,41,M,tier_2,Android,mobile_web,high,active,accessories,smartphones,haircare,RU,788,0
u_03018,28,F,tier_2,Windows,desktop_web,mid,new,music,smartphones,coding,RU,729,0
u_03019,38,F,tier_3,Android,mobile_app,high,active,fitness,streaming,insurance,RU,958,0
u_03020,24,M,tier_1,iOS,mobile_app,high,power,business,makeup,running,RU,372,0
u_03021,46,M,tier_1,iOS,mobile_app,mid,casual,gaming,shoes,events,RU,776,0
u_03022,39,F,tier_2,iOS,mobile_app,high,active,laptops,car_rental,streaming,RU,638,1
u_03023,43,M,tier_2,macOS,desktop_web,mid,casual,coding,fragrance,repair,RU,765,0
u_03024,47,F,tier_1,Android,mobile_app,high,casual,audio,insurance,casual,RU,792,1
u_03025,37,F,tier_2,Windows,desktop_web,low,active,coding,fitness,insurance,RU,836,0
u_03026,37,F,tier_1,Android,mobile_web,high,casual,smartphones,car_rental,weekend_trips,RU,223,0
u_03027,33,F,tier_1,Android,mobile_app,low,casual,coffee,garden,wearables,RU,581,0
u_03028,37,M,tier_2,Android,mobile_app,high,casual,smartphones,cycling,school,RU,720,0
u_03029,29,M,tier_2,macOS,desktop_web,mid,active,weekend_trips,delivery,coding,RU,324,0
u_03030,18,F,tier_1,Android,mobile_app,low,new,streaming,gaming,restaurants,RU,1016,0
u_03031,27,M,tier_2,Android,mobile_app,high,casual,books,wallets,accessories,RU,713,0
u_03032,26,M,tier_1,Android,mobile_app,high,active,wearables,audio,wellness,RU,398,0
u_03033,30,U,tier_1,iOS,mobile_app,high,casual,language,design,laptops,RU,35,1
u_03034,36,F,tier_2,Android,mobile_app,high,power,insurance,repair,school,RU,85,0
u_03035,24,M,tier_2,Android,mobile_web,mid,casual,decor,loans,garden,RU,527,0
u_03036,42,U,tier_1,Android,mobile_web,low,active,shoes,decor,streaming,RU,968,0
u_03037,25,M,tier_1,Android,mobile_web,high,power,furniture,restaurants,garden,RU,426,0
u_03038,42,M,tier_1,Android,mobile_app,mid,active,gaming,design,cycling,RU,858,0
u_03039,44,F,tier_2,Windows,desktop_web,low,active,casual,wearables,garden,RU,653,0
u_03040,65,M,tier_1,macOS,desktop_web,mid,active,cards,accessories,gaming,RU,159,0
u_03041,44,M,tier_3,iOS,mobile_app,mid,power,design,healthy,laptops,RU,75,0
u_03042,23,F,tier_1,macOS,desktop_web,low,active,football,flights,coffee,RU,712,0
u_03043,31,M,tier_1,macOS,desktop_web,high,casual,music,outdoor,coffee,RU,806,0
u_03044,51,U,tier_1,Android,mobile_web,mid,active,sportswear,coffee,streaming,RU,790,1
u_03045,49,F,tier_1,Android,mobile_app,mid,active,appliances,decor,gaming,RU,221,0
u_03046,19,M,tier_3,Android,mobile_app,low,power,flights,accessories,cards,RU,240,0
u_03047,38,M,tier_2,Android,mobile_web,mid,casual,car_rental,music,cinema,RU,1043,0
u_03048,18,M,tier_2,Android,mobile_app,low,active,garden,school,outdoor,RU,207,1
u_03049,35,M,tier_2,iOS,mobile_app,mid,new,events,luxury,accessories,RU,724,1
u_03050,42,M,tier_1,Android,mobile_app,low,casual,sportswear,insurance,appliances,RU,95,0
u_03051,38,F,tier_1,Android,mobile_app,mid,active,streaming,wearables,appliances,RU,317,0
u_03052,22,M,tier_3,iOS,mobile_app,mid,active,appliances,audio,haircare,RU,1018,1
u_03053,31,F,tier_1,Android,mobile_app,high,casual,business,accessories,restaurants,RU,904,0
u_03054,18,F,tier_2,Android,mobile_web,high,active,outdoor,wearables,skincare,RU,1071,1
u_03055,41,F,tier_1,Android,mobile_app,mid,power,books,skincare,insurance,RU,676,1
u_03056,42,F,tier_1,Android,mobile_app,low,active,flights,weekend_trips,hotels,RU,451,0
u_03057,45,M,tier_3,iOS,mobile_web,mid,casual,gaming,streaming,makeup,RU,410,0
u_03058,39,F,tier_1,Android,mobile_app,low,new,wallets,books,music,RU,753,0
u_03059,25,M,tier_3,Android,mobile_web,mid,new,running,cycling,music,RU,284,0
u_03060,34,M,tier_2,Android,mobile_app,high,new,healthy,books,decor,RU,221,0
u_03061,27,F,tier_1,Android,mobile_web,low,casual,repair,weekend_trips,language,RU,133,0
u_03062,54,F,tier_3,Android,mobile_app,high,new,events,flights,snacks,RU,605,0
u_03063,18,M,tier_2,Android,mobile_app,high,active,appliances,makeup,wearables,RU,175,0
u_03064,22,M,tier_1,Android,mobile_app,low,new,books,language,loans,RU,179,0
u_03065,42,F,tier_1,Windows,desktop_web,mid,active,healthy,garden,running,RU,983,1
u_03066,37,M,tier_2,iOS,mobile_app,low,active,cards,wellness,outdoor,RU,293,1
u_03067,22,M,tier_3,Android,mobile_app,high,new,garden,events,luxury,RU,650,0
u_03068,43,U,tier_2,macOS,desktop_web,high,active,delivery,events,books,RU,207,0
u_03069,52,F,tier_2,iOS,mobile_app,low,power,fitness,healthy,accessories,RU,366,0
u_03070,23,F,tier_1,Android,mobile_app,mid,active,coding,weekend_trips,fragrance,RU,35,0
u_03071,36,F,tier_2,iOS,mobile_app,mid,new,language,restaurants,casual,RU,49,0
u_03072,34,M,tier_1,Android,mobile_app,low,casual,car_rental,smartphones,haircare,RU,387,1
u_03073,49,F,tier_1,Windows,desktop_web,mid,casual,luxury,streaming,car_rental,RU,836,0
u_03074,32,F,tier_3,iOS,mobile_app,low,casual,laptops,healthy,wallets,RU,860,1
u_03075,39,F,tier_1,Android,mobile_app,mid,casual,fitness,weekend_trips,wallets,RU,146,0
u_03076,24,F,tier_1,Android,mobile_web,mid,active,events,restaurants,makeup,RU,707,0
u_03077,24,U,tier_3,iOS,mobile_web,mid,active,cards,weekend_trips,loans,RU,708,0
u_03078,46,M,tier_1,Android,mobile_app,high,power,sportswear,repair,coding,RU,1016,0
u_03079,49,M,tier_2,iOS,mobile_app,mid,active,skincare,weekend_trips,football,RU,13,1
u_03080,34,M,tier_3,macOS,desktop_web,mid,power,snacks,wallets,fragrance,RU,485,0
u_03081,29,M,tier_2,iOS,mobile_app,high,active,laptops,appliances,healthy,RU,402,0
u_03082,40,F,tier_2,iOS,mobile_app,high,new,luxury,wearables,healthy,RU,801,0
u_03083,22,F,tier_1,Windows,desktop_web,mid,new,weekend_trips,fragrance,fitness,RU,522,0
u_03084,38,M,tier_3,macOS,desktop_web,high,new,outdoor,coding,coffee,RU,224,0
u_03085,31,F,tier_1,Android,mobile_app,mid,casual,coffee,repair,investing,RU,81,0
u_03086,44,F,tier_1,Android,mobile_app,high,power,books,outdoor,skincare,RU,142,0
u_03087,41,F,tier_1,Android,mobile_app,low,new,smartphones,luxury,coding,RU,3,0
u_03088,18,F,tier_3,macOS,desktop_web,high,active,business,snacks,weekend_trips,RU,809,0
u_03089,35,F,tier_2,Android,mobile_app,low,casual,luxury,coding,streaming,RU,266,0
u_03090,18,M,tier_1,Android,mobile_web,mid,active,football,audio,gaming,RU,905,1
u_03091,25,M,tier_2,macOS,desktop_web,low,active,insurance,fitness,running,RU,727,0
u_03092,33,M,tier_1,Android,mobile_app,low,power,decor,car_rental,furniture,RU,488,0
u_03093,50,F,tier_3,iOS,mobile_app,mid,power,flights,cards,streaming,RU,562,0
u_03094,24,M,tier_3,Windows,desktop_web,mid,active,skincare,delivery,football,RU,818,0
u_03095,38,F,tier_1,Android,mobile_app,high,new,snacks,gaming,shoes,RU,674,0
u_03096,37,M,tier_1,Android,mobile_app,low,new,fragrance,furniture,shoes,RU,581,0
u_03097,37,F,tier_1,Android,mobile_web,mid,new,fragrance,repair,weekend_trips,RU,474,1
u_03098,51,F,tier_1,Android,mobile_app,high,new,car_rental,language,hotels,RU,210,0
u_03099,45,F,tier_1,iOS,mobile_app,mid,new,decor,design,insurance,RU,692,0
u_03100,41,M,tier_2,Windows,desktop_web,mid,power,events,cycling,fragrance,RU,122,0
u_03101,42,F,tier_2,macOS,desktop_web,low,casual,cinema,cycling,skincare,RU,323,0
u_03102,45,F,tier_3,Android,mobile_app,low,active,luxury,fitness,accessories,RU,61,0
u_03103,35,M,tier_3,iOS,mobile_web,mid,active,laptops,furniture,delivery,RU,507,0
u_03104,34,M,tier_2,Android,mobile_app,mid,casual,laptops,accessories,wellness,RU,155,0
u_03105,18,F,tier_3,Android,mobile_app,mid,power,design,wearables,coding,RU,407,0
u_03106,25,F,tier_2,iOS,mobile_app,mid,active,healthy,football,music,RU,693,0
u_03107,19,F,tier_2,Windows,desktop_web,low,new,flights,makeup,fragrance,RU,861,0
u_03108,38,F,tier_2,Android,mobile_web,mid,casual,appliances,restaurants,delivery,RU,228,1
u_03109,32,F,tier_2,Android,mobile_app,high,active,weekend_trips,haircare,repair,RU,1008,1
u_03110,36,F,tier_1,Android,mobile_app,high,power,coffee,garden,coding,RU,230,0
u_03111,43,F,tier_2,Android,mobile_app,mid,casual,shoes,school,skincare,RU,721,0
u_03112,30,F,tier_1,Android,mobile_app,low,power,weekend_trips,makeup,skincare,RU,1093,0
u_03113,32,M,tier_3,iOS,mobile_app,mid,active,gaming,coffee,school,RU,433,0
u_03114,18,M,tier_3,Android,mobile_app,high,casual,hotels,investing,delivery,RU,384,0
u_03115,32,M,tier_1,Android,mobile_app,mid,new,design,books,events,RU,285,0
u_03116,31,F,tier_1,Android,mobile_app,mid,casual,running,accessories,weekend_trips,RU,999,0
u_03117,27,F,tier_1,iOS,mobile_app,low,active,decor,appliances,laptops,RU,686,1
u_03118,54,F,tier_3,Windows,desktop_web,mid,power,coding,repair,snacks,RU,451,0
u_03119,29,F,tier_1,macOS,desktop_web,low,active,investing,outdoor,language,RU,1003,1
u_03120,54,U,tier_2,Android,mobile_web,high,active,makeup,football,coffee,RU,726,0
u_03121,26,F,tier_1,iOS,mobile_web,mid,active,cinema,outdoor,streaming,RU,504,0
u_03122,33,M,tier_2,Android,mobile_app,low,power,snacks,music,business,RU,942,1
u_03123,52,M,tier_1,Windows,desktop_web,mid,active,wellness,haircare,snacks,RU,341,0
u_03124,36,M,tier_2,macOS,desktop_web,low,active,furniture,fitness,smartphones,RU,336,0
u_03125,32,M,tier_1,Android,mobile_app,mid,active,football,luxury,skincare,RU,929,0
u_03126,33,F,tier_1,iOS,mobile_web,mid,casual,streaming,investing,car_rental,RU,188,0
u_03127,42,F,tier_1,Android,mobile_app,mid,casual,garden,cycling,delivery,RU,511,0
u_03128,29,M,tier_1,iOS,mobile_web,low,power,repair,school,fragrance,RU,685,0
u_03129,30,F,tier_1,macOS,desktop_web,mid,active,fitness,decor,audio,RU,954,0
u_03130,46,M,tier_3,Android,mobile_web,mid,power,football,snacks,sportswear,RU,860,0
u_03131,25,M,tier_1,Android,mobile_app,mid,active,investing,insurance,events,RU,729,1
u_03132,37,F,tier_1,Android,mobile_app,mid,power,running,fragrance,language,RU,588,0
u_03133,49,F,tier_1,Android,mobile_web,mid,casual,car_rental,decor,football,RU,391,0
u_03134,19,M,tier_2,Android,mobile_app,high,new,fragrance,loans,coffee,RU,121,0
u_03135,30,F,tier_1,iOS,mobile_app,mid,casual,football,business,insurance,RU,529,0
u_03136,30,F,tier_1,Android,mobile_app,mid,active,smartphones,healthy,furniture,RU,211,0
u_03137,50,M,tier_2,Android,mobile_app,mid,casual,wearables,skincare,gaming,RU,693,0
u_03138,18,M,tier_1,Android,mobile_app,mid,active,design,snacks,wallets,RU,486,0
u_03139,23,M,tier_2,iOS,mobile_web,mid,casual,cinema,streaming,coffee,RU,58,1
u_03140,39,F,tier_1,Android,mobile_app,low,power,school,cycling,language,RU,309,1
u_03141,37,M,tier_1,Android,mobile_app,mid,casual,cinema,laptops,music,RU,151,0
u_03142,39,U,tier_2,Android,mobile_app,mid,active,furniture,decor,fitness,RU,217,0
u_03143,45,F,tier_2,Android,mobile_app,low,casual,school,gaming,garden,RU,799,0
u_03144,46,F,tier_2,macOS,desktop_web,mid,power,streaming,cycling,insurance,RU,376,0
u_03145,29,F,tier_1,Android,mobile_app,low,casual,school,decor,car_rental,RU,917,0
u_03146,18,F,tier_1,macOS,desktop_web,low,casual,furniture,gaming,music,RU,380,0
u_03147,33,F,tier_2,iOS,mobile_web,low,casual,school,investing,sportswear,RU,496,0
u_03148,45,M,tier_2,Android,mobile_app,low,active,books,wellness,haircare,RU,326,0
u_03149,18,M,tier_1,Android,mobile_app,high,active,garden,snacks,haircare,RU,814,1
u_03150,21,M,tier_1,iOS,mobile_app,high,active,football,wallets,weekend_trips,RU,2,0
u_03151,38,F,tier_2,Android,mobile_app,mid,casual,hotels,fragrance,language,RU,17,0
u_03152,47,M,tier_1,Windows,desktop_web,mid,casual,flights,haircare,business,RU,655,1
u_03153,27,F,tier_1,Android,mobile_app,mid,casual,smartphones,car_rental,appliances,RU,633,0
u_03154,47,M,tier_1,Android,mobile_app,mid,active,cycling,music,sportswear,RU,318,0
u_03155,18,M,tier_1,Android,mobile_web,low,active,football,language,outdoor,RU,840,0
u_03156,43,M,tier_2,Android,mobile_app,mid,active,fitness,audio,car_rental,RU,734,1
u_03157,30,F,tier_1,iOS,mobile_app,mid,active,cycling,language,smartphones,RU,1064,1
u_03158,43,M,tier_1,Android,mobile_web,low,active,skincare,healthy,fragrance,RU,71,1
u_03159,19,U,tier_3,iOS,mobile_web,high,power,casual,wellness,sportswear,RU,251,0
u_03160,32,F,tier_1,macOS,desktop_web,high,active,repair,decor,events,RU,725,0
u_03161,40,M,tier_1,Windows,desktop_web,mid,power,loans,luxury,decor,RU,613,1
u_03162,25,F,tier_3,Android,mobile_web,mid,casual,haircare,school,cycling,RU,365,0
u_03163,34,F,tier_2,Android,mobile_app,low,power,streaming,delivery,books,RU,284,0
u_03164,58,U,tier_2,Android,mobile_web,high,casual,makeup,outdoor,casual,RU,1017,0
u_03165,18,M,tier_3,Android,mobile_web,low,casual,decor,investing,delivery,RU,294,0
u_03166,21,M,tier_3,Windows,desktop_web,high,new,gaming,snacks,skincare,RU,192,0
u_03167,44,M,tier_3,Android,mobile_app,mid,casual,business,hotels,wellness,RU,675,1
u_03168,25,M,tier_1,macOS,desktop_web,high,casual,coding,music,shoes,RU,725,0
u_03169,26,F,tier_3,macOS,desktop_web,mid,active,wearables,school,cards,RU,623,0
u_03170,36,M,tier_1,Android,mobile_app,mid,active,luxury,cycling,cinema,RU,962,1
u_03171,38,F,tier_2,Android,mobile_app,high,power,healthy,gaming,coffee,RU,750,0
u_03172,18,F,tier_2,Windows,desktop_web,mid,power,gaming,school,accessories,RU,549,0
u_03173,41,F,tier_3,Android,mobile_app,mid,active,repair,casual,laptops,RU,5,0
u_03174,45,F,tier_2,Android,mobile_app,mid,power,investing,laptops,delivery,RU,141,1
u_03175,25,M,tier_1,iOS,mobile_app,mid,casual,weekend_trips,events,casual,RU,253,0
u_03176,32,F,tier_2,Android,mobile_web,high,active,wellness,outdoor,wearables,RU,931,0
u_03177,47,F,tier_1,iOS,mobile_web,high,casual,decor,cards,hotels,RU,596,0
u_03178,30,F,tier_1,Android,mobile_app,high,active,haircare,audio,coding,RU,421,0
u_03179,23,F,tier_2,Android,mobile_app,mid,active,fitness,wellness,investing,RU,809,0
u_03180,21,M,tier_1,Android,mobile_app,mid,active,cycling,laptops,insurance,RU,785,0
u_03181,25,M,tier_3,Android,mobile_web,low,active,football,books,fitness,RU,76,0
u_03182,18,M,tier_2,Android,mobile_web,high,casual,casual,language,insurance,RU,323,0
u_03183,47,F,tier_2,iOS,mobile_web,mid,casual,fragrance,cards,appliances,RU,451,0
u_03184,42,M,tier_2,Android,mobile_app,high,power,sportswear,luxury,books,RU,467,0
u_03185,39,M,tier_2,Android,mobile_app,low,active,shoes,weekend_trips,language,RU,629,0
u_03186,21,F,tier_2,Windows,desktop_web,mid,active,luxury,language,insurance,RU,11,0
u_03187,31,F,tier_2,Windows,desktop_web,mid,casual,insurance,makeup,shoes,RU,742,0
u_03188,38,F,tier_1,iOS,mobile_app,low,casual,music,wallets,audio,RU,1002,1
u_03189,41,M,tier_3,Windows,desktop_web,mid,casual,wearables,business,coffee,RU,549,1
u_03190,37,U,tier_1,Windows,desktop_web,low,casual,cinema,restaurants,loans,RU,520,0
u_03191,43,M,tier_2,Android,mobile_app,mid,casual,garden,restaurants,insurance,RU,317,0
u_03192,27,M,tier_1,Android,mobile_app,mid,power,appliances,weekend_trips,hotels,RU,982,0
u_03193,38,M,tier_1,Windows,desktop_web,high,active,wearables,weekend_trips,laptops,RU,471,0
u_03194,35,F,tier_2,Android,mobile_app,high,power,football,fitness,design,RU,609,0
u_03195,21,F,tier_2,iOS,mobile_web,low,new,luxury,school,fragrance,RU,603,1
u_03196,39,M,tier_2,macOS,desktop_web,high,power,fragrance,sportswear,haircare,RU,470,1
u_03197,42,M,tier_1,Android,mobile_app,high,casual,coding,investing,design,RU,495,0
u_03198,40,F,tier_3,Windows,desktop_web,mid,casual,skincare,business,insurance,RU,778,0
u_03199,27,F,tier_3,Android,mobile_web,mid,active,wellness,accessories,healthy,RU,479,0
u_03200,48,U,tier_3,iOS,mobile_app,mid,new,cards,healthy,luxury,RU,687,1
u_03201,41,M,tier_2,Android,mobile_app,low,new,flights,hotels,loans,RU,92,0
u_03202,53,F,tier_2,Android,mobile_app,low,casual,language,skincare,school,RU,915,0
u_03203,25,M,tier_1,iOS,mobile_app,mid,casual,outdoor,haircare,business,RU,693,1
u_03204,25,F,tier_1,Android,mobile_app,mid,active,streaming,wallets,furniture,RU,485,0
u_03205,30,M,tier_1,Windows,desktop_web,low,new,cycling,running,audio,RU,180,0
u_03206,30,M,tier_3,iOS,mobile_web,low,new,luxury,smartphones,wallets,RU,673,1
u_03207,27,F,tier_1,Android,mobile_web,mid,casual,streaming,design,car_rental,RU,375,0
u_03208,36,M,tier_1,Windows,desktop_web,high,new,luxury,football,insurance,RU,804,0
u_03209,26,F,tier_3,Windows,desktop_web,high,casual,school,garden,design,RU,703,1
u_03210,40,M,tier_1,iOS,mobile_app,low,casual,repair,makeup,insurance,RU,333,0
u_03211,24,F,tier_1,Android,mobile_app,low,active,haircare,sportswear,skincare,RU,1065,0
u_03212,18,M,tier_2,macOS,desktop_web,high,new,decor,appliances,accessories,RU,461,0
u_03213,21,M,tier_2,macOS,desktop_web,low,new,insurance,appliances,audio,RU,459,0
u_03214,33,M,tier_1,iOS,mobile_app,mid,casual,audio,business,smartphones,RU,732,0
u_03215,22,M,tier_1,Android,mobile_web,mid,power,snacks,language,furniture,RU,537,0
u_03216,19,M,tier_2,Android,mobile_app,low,casual,coding,books,investing,RU,53,0
u_03217,34,M,tier_3,Android,mobile_app,low,power,accessories,luxury,coffee,RU,137,0
u_03218,37,F,tier_1,Android,mobile_web,high,active,wellness,delivery,skincare,RU,872,0
u_03219,33,M,tier_1,Android,mobile_app,low,casual,smartphones,car_rental,cinema,RU,293,0
u_03220,47,F,tier_3,Android,mobile_app,mid,power,language,cycling,audio,RU,682,0
u_03221,18,F,tier_3,iOS,mobile_app,mid,casual,loans,fragrance,cinema,RU,902,0
u_03222,28,F,tier_2,iOS,mobile_app,mid,power,school,investing,casual,RU,89,1
u_03223,28,M,tier_1,Windows,desktop_web,mid,casual,football,sportswear,skincare,RU,1078,0
u_03224,48,M,tier_2,Android,mobile_app,mid,active,fragrance,casual,sportswear,RU,967,0
u_03225,41,F,tier_2,macOS,desktop_web,mid,active,fitness,streaming,insurance,RU,207,0
u_03226,40,M,tier_1,Android,mobile_app,low,new,books,coding,healthy,RU,395,0
u_03227,40,M,tier_2,iOS,mobile_app,mid,casual,makeup,insurance,decor,RU,774,0
